CustomerKey,AltCustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
39325,29325,Cameron,Thomas,8/18/1976 0:00,M,M,cameron29@adventure-works.com,40000,0,High School,Skilled Manual,0,2,831 Valley Crest Dr.,2/19/2004 0:00,0-1 Miles
39326,29326,Victoria,Diaz,2/17/1980 0:00,S,F,victoria68@adventure-works.com,30000,0,High School,Skilled Manual,0,2,4222 San Jose Dr.,2/10/2002 0:00,0-1 Miles
39327,29327,Allen,Chandra,8/12/1980 0:00,M,M,allen2@adventure-works.com,30000,0,High School,Skilled Manual,0,2,1475 Doyle,1/10/2004 0:00,0-1 Miles
39328,29328,Jason,Alexander,10/13/1979 0:00,M,M,jason16@adventure-works.com,30000,0,High School,Skilled Manual,1,2,2794 N. Civic Drive,2/17/2004 0:00,5-10 Miles
39329,29329,Lucas,Campbell,2/18/1979 0:00,S,M,lucas8@adventure-works.com,30000,0,High School,Skilled Manual,1,2,2382 Arbor Drive,5/18/2004 0:00,5-10 Miles
39330,29330,Alexa,Ward,7/12/1980 0:00,M,F,alexa10@adventure-works.com,40000,0,High School,Skilled Manual,1,2,2228 Vista Avenue,3/12/2004 0:00,5-10 Miles
39331,29331,Melvin,Yuan,3/15/1937 0:00,M,M,melvin7@adventure-works.com,30000,2,Partial College,Clerical,0,2,4135 Kaywood Drive,2/20/2004 0:00,0-1 Miles
39332,29332,Shawna,Goel,8/11/1937 0:00,S,F,shawna18@adventure-works.com,30000,2,Partial College,Clerical,0,2,8001 Pinetree Court,9/17/2003 0:00,5-10 Miles
39333,29333,Abby,Martinez,9/10/1937 0:00,S,F,abby15@adventure-works.com,40000,2,Bachelors,Management,0,2,1023 Hawkins Street,9/9/2003 0:00,0-1 Miles
39334,29334,Paige,Howard,5/12/1979 0:00,S,F,paige35@adventure-works.com,30000,0,Partial High School,Clerical,0,2,6068 Campbell Ave,2/14/2002 0:00,0-1 Miles
39335,29335,Justin,Bryant,3/10/1978 0:00,S,M,justin15@adventure-works.com,30000,0,Partial High School,Clerical,0,2,151 Book Ct,2/15/2002 0:00,0-1 Miles
39336,29336,Nathaniel,Bailey,7/17/1978 0:00,S,M,nathaniel17@adventure-works.com,40000,0,High School,Skilled Manual,0,2,296 Peachwillow St.,10/24/2002 0:00,0-1 Miles
39337,29337,Hector,Gomez,2/18/1938 0:00,S,M,hector21@adventure-works.com,30000,2,Partial College,Clerical,1,2,3788 Linden Lane,11/16/2003 0:00,5-10 Miles
39338,29338,Bridget,Shan,8/21/1938 0:00,M,F,bridget12@adventure-works.com,40000,2,Bachelors,Management,1,2,7929 Blocking Ct.,1/25/2004 0:00,5-10 Miles
39339,29339,Brandon,Li,10/12/1979 0:00,S,M,brandon23@adventure-works.com,30000,0,Partial High School,Clerical,0,2,6365 Sun View Way,6/25/2004 0:00,5-10 Miles
39340,29340,Rachel,Cox,10/5/1979 0:00,S,F,rachel39@adventure-works.com,30000,0,Partial High School,Clerical,0,2,9576 Pepperidge Place,2/26/2002 0:00,0-1 Miles
39341,29341,Lucas,Stewart,7/2/1979 0:00,S,M,lucas92@adventure-works.com,30000,0,Partial High School,Clerical,0,2,3272 Ryan Court,3/10/2004 0:00,5-10 Miles
39342,29342,Cassie,Anand,8/20/1940 0:00,M,F,cassie20@adventure-works.com,30000,2,Partial College,Clerical,0,2,2474 Banbury Ct,2/12/2004 0:00,0-1 Miles
39343,29343,Glenn,Wu,4/14/1940 0:00,M,M,glenn7@adventure-works.com,40000,2,Bachelors,Management,0,2,5934 Warmcastle Ct.,6/21/2004 0:00,0-1 Miles
39344,29344,Gilbert,Ye,11/10/1942 0:00,S,M,gilbert7@adventure-works.com,40000,2,Bachelors,Management,1,2,2775 Delta View Ln.,6/28/2004 0:00,5-10 Miles
39345,29345,Randall,Diaz,2/26/1942 0:00,S,M,randall4@adventure-works.com,40000,2,Bachelors,Management,0,2,8446 San Gabriel,6/29/2004 0:00,0-1 Miles
39346,29346,Briana,Ortega,7/12/1942 0:00,S,F,briana18@adventure-works.com,50000,2,Graduate Degree,Management,0,1,7995 Edwards Ave.,6/1/2004 0:00,0-1 Miles
39347,29347,Jonathan,Edwards,8/15/1965 0:00,M,M,jonathan31@adventure-works.com,40000,0,Bachelors,Professional,0,1,7932 Hope Drive,8/30/2003 0:00,0-1 Miles
39348,29348,Miguel,Bryant,7/15/1965 0:00,M,M,miguel64@adventure-works.com,50000,3,Bachelors,Skilled Manual,1,1,261 Oak Park Blvd.,2/24/2004 0:00,2-5 Miles
39349,29349,Gabrielle,Bryant,10/4/1965 0:00,S,F,gabrielle40@adventure-works.com,50000,3,Bachelors,Skilled Manual,0,2,25 La Jolla,1/26/2004 0:00,0-1 Miles
39350,29350,Julia,Thompson,11/9/1965 0:00,S,F,julia37@adventure-works.com,50000,3,Bachelors,Skilled Manual,1,2,1774 Tice Valley Blvd.,2/15/2002 0:00,2-5 Miles
39351,29351,Jason,Hall,6/26/1965 0:00,S,M,jason49@adventure-works.com,50000,3,Bachelors,Skilled Manual,0,2,8618 Rose Street,4/13/2004 0:00,0-1 Miles
39352,29352,Lydia,Gonzalez,8/11/1965 0:00,S,F,lydia17@adventure-works.com,50000,3,Bachelors,Skilled Manual,0,3,6984 Wardlow Lane,2/8/2002 0:00,10+ Miles
39353,29353,Orlando,Gomez,8/17/1965 0:00,M,M,orlando2@adventure-works.com,50000,3,Bachelors,Skilled Manual,1,3,414 Joseph Ave,3/4/2004 0:00,10+ Miles
39354,29354,Isaiah,Edwards,9/11/1965 0:00,S,M,isaiah23@adventure-works.com,60000,0,Graduate Degree,Professional,1,0,3694 Sun View Court,2/23/2002 0:00,2-5 Miles
39355,29355,Virginia,Fernandez,11/3/1968 0:00,M,F,virginia18@adventure-works.com,40000,0,Graduate Degree,Clerical,1,0,Krönerweg 9679,7/4/2003 0:00,0-1 Miles
39356,29356,Casey,Diaz,8/2/1968 0:00,M,M,casey26@adventure-works.com,40000,0,Graduate Degree,Clerical,1,0,Postfach 99 92 92,7/8/2003 0:00,0-1 Miles
39357,29357,Richard,Brown,5/8/1968 0:00,S,M,richard44@adventure-works.com,40000,0,Graduate Degree,Clerical,0,0,7867 F Mt Hood Circle,4/5/2004 0:00,0-1 Miles
39358,29358,Priscilla,Chande,8/1/1968 0:00,M,F,priscilla13@adventure-works.com,40000,0,Graduate Degree,Clerical,0,0,3639 Blackridge Drive,5/3/2004 0:00,0-1 Miles
39359,29359,Harold,Fernandez,11/20/1968 0:00,M,M,harold13@adventure-works.com,40000,0,Graduate Degree,Clerical,0,0,1105 N. 48th St,5/16/2004 0:00,0-1 Miles
39360,29360,Bryant,Rodriguez,9/9/1968 0:00,S,M,bryant18@adventure-works.com,40000,0,Bachelors,Professional,0,0,7008 Mines Road,5/5/2004 0:00,0-1 Miles
39361,29361,Sheena,Nara,6/3/1967 0:00,S,F,sheena15@adventure-works.com,20000,1,Partial College,Manual,0,1,"33, rue Georges-Clémenceau",1/8/2003 0:00,2-5 Miles
39362,29362,Emmanuel,Chandra,9/26/1967 0:00,S,M,emmanuel2@adventure-works.com,20000,1,Partial College,Manual,1,1,Kalkweg 4435,5/14/2004 0:00,2-5 Miles
39363,29363,Cristina,Jai,12/25/1967 0:00,S,F,cristina11@adventure-works.com,20000,1,Partial College,Manual,1,1,Postfach 22 99 99,5/7/2004 0:00,2-5 Miles
39364,29364,Lee,Rubio,3/24/1966 0:00,M,M,lee19@adventure-works.com,10000,4,Partial High School,Manual,1,1,"32, rue des Grands Champs",1/24/2003 0:00,0-1 Miles
39365,29365,Cheryl,Carlson,1/7/1966 0:00,S,F,cheryl21@adventure-works.com,20000,1,High School,Manual,1,1,Helsenbergbogen 6,5/4/2004 0:00,2-5 Miles
39366,29366,Dominic,Patel,7/11/1967 0:00,S,M,dominic4@adventure-works.com,40000,0,Bachelors,Professional,0,0,7334 Sterling Hill,5/23/2004 0:00,0-1 Miles
39367,29367,Randy,Ye,3/13/1967 0:00,S,M,randy11@adventure-works.com,40000,0,Bachelors,Professional,0,0,5417 N Jackson Way,5/24/2004 0:00,0-1 Miles
39368,29368,Jermaine,Kapoor,6/12/1967 0:00,S,M,jermaine0@adventure-works.com,40000,0,Bachelors,Professional,0,0,8947 Rio Grande Drive,5/9/2004 0:00,0-1 Miles
39369,29369,Arturo,He,9/24/1967 0:00,S,M,arturo20@adventure-works.com,40000,0,Bachelors,Professional,1,0,6353 Dan Ysidro Court,6/15/2004 0:00,0-1 Miles
39370,29370,Mason,Kelly,10/18/1927 0:00,S,M,mason4@adventure-works.com,30000,1,Bachelors,Clerical,0,1,Zeiter Weg 9563,4/3/2004 0:00,2-5 Miles
39371,29371,Matthew,Walker,12/14/1966 0:00,M,M,matthew27@adventure-works.com,20000,2,High School,Manual,1,0,Auf der Krone 75,5/3/2004 0:00,0-1 Miles
39372,29372,Daisy,Sanz,10/2/1966 0:00,M,F,daisy15@adventure-works.com,30000,1,Bachelors,Skilled Manual,1,2,"44, quai de Grenelle",12/24/2003 0:00,0-1 Miles
39373,29373,Bobby,Subram,7/25/1966 0:00,M,M,bobby9@adventure-works.com,30000,1,Bachelors,Skilled Manual,1,2,4051 Sun View Terrace,11/11/2003 0:00,0-1 Miles
39374,29374,Shane,Sai,5/21/1965 0:00,M,M,shane9@adventure-works.com,20000,2,High School,Manual,1,1,Lieblingsweg 333,6/4/2004 0:00,0-1 Miles
39375,29375,Sergio,Malhotra,9/6/1965 0:00,M,M,sergio5@adventure-works.com,20000,2,High School,Manual,1,1,Erlenweg 9294,6/27/2004 0:00,0-1 Miles
39376,29376,Matthew,Robinson,9/9/1965 0:00,S,M,matthew23@adventure-works.com,20000,2,High School,Manual,1,2,4523 Via Cortez,2/2/2004 0:00,0-1 Miles
39377,29377,Rebekah,Carlson,8/27/1965 0:00,M,F,rebekah38@adventure-works.com,30000,1,Bachelors,Skilled Manual,1,2,1869 Pine Hallow Rd.,1/15/2004 0:00,0-1 Miles
39378,29378,Dominic,Vance,2/13/1965 0:00,M,M,dominic5@adventure-works.com,30000,1,Bachelors,Skilled Manual,0,2,"432, avenue de l´ Union Centrale",5/14/2004 0:00,0-1 Miles
39379,29379,Craig,Gill,5/13/1965 0:00,M,M,craig13@adventure-works.com,30000,1,Bachelors,Skilled Manual,1,2,"75, avenue de la Gare",10/27/2003 0:00,0-1 Miles
39380,29380,Teresa,Blanco,10/15/1964 0:00,M,F,teresa16@adventure-works.com,20000,3,High School,Manual,1,0,"70, place de la République",1/26/2003 0:00,0-1 Miles
39381,29381,Melvin,Shen,5/9/1964 0:00,M,M,melvin2@adventure-works.com,20000,3,High School,Manual,1,0,Lindenalle 800,6/25/2004 0:00,0-1 Miles
39382,29382,Karla,Deng,9/13/1964 0:00,M,F,karla1@adventure-works.com,20000,3,High School,Manual,1,0,6469 Apple Drive,12/1/2003 0:00,0-1 Miles
39383,29383,Kaitlin,Vance,6/16/1963 0:00,S,F,kaitlin4@adventure-works.com,10000,3,Partial High School,Manual,0,2,8435 Kenmore,3/4/2004 0:00,0-1 Miles
39384,29384,Latasha,Sanz,6/2/1963 0:00,M,F,latasha20@adventure-works.com,10000,4,Partial High School,Manual,1,2,1233 Vista Bonita,12/16/2003 0:00,0-1 Miles
39385,29385,Don,Lal,3/5/1963 0:00,S,M,don8@adventure-works.com,20000,4,High School,Manual,0,1,Werftstr 566,7/22/2001 0:00,0-1 Miles
39386,29386,Franklin,Wang,5/10/1932 0:00,S,M,franklin1@adventure-works.com,20000,2,Partial College,Manual,1,1,1946 Bayside Way,9/15/2003 0:00,2-5 Miles
39387,29387,Jenny,Cai,12/3/1933 0:00,S,F,jenny23@adventure-works.com,10000,4,High School,Manual,0,2,"5, rue de Courtaboeuf",12/14/2003 0:00,0-1 Miles
39388,29388,Calvin,Kumar,4/23/1966 0:00,M,M,calvin8@adventure-works.com,40000,0,Bachelors,Professional,1,0,"14, place Beaubernard",1/20/2003 0:00,0-1 Miles
39389,29389,Thomas,Phillips,2/18/1966 0:00,M,M,thomas43@adventure-works.com,40000,0,Bachelors,Professional,1,0,"387, chaussée de Tournai",1/31/2003 0:00,0-1 Miles
39390,29390,Summer,Rodriguez,5/14/1966 0:00,S,F,summer17@adventure-works.com,40000,0,Bachelors,Professional,1,0,"159, avenue du Québec",2/3/2003 0:00,0-1 Miles
39391,29391,Ebony,Chandra,10/14/1966 0:00,S,F,ebony1@adventure-works.com,40000,0,Bachelors,Professional,0,0,Potsdamer Straße 539,10/31/2001 0:00,0-1 Miles
39392,29392,Tamara,Andersen,6/17/1966 0:00,M,F,tamara24@adventure-works.com,40000,0,Bachelors,Professional,1,0,5047 Northwood Dr.,6/10/2004 0:00,0-1 Miles
39393,29393,Sheena,Rai,11/13/1963 0:00,S,F,sheena16@adventure-works.com,30000,2,Partial College,Clerical,0,0,"66, rue de Fontfroide",8/2/2003 0:00,0-1 Miles
39394,29394,Raquel,Torres,11/5/1962 0:00,S,F,raquel8@adventure-works.com,30000,1,Partial College,Clerical,1,1,Postenweg 3138,9/23/2003 0:00,2-5 Miles
39395,29395,Lydia,Rana,4/8/1934 0:00,S,F,lydia10@adventure-works.com,20000,2,Partial College,Clerical,0,1,"182, avenue des Laurentides",6/7/2004 0:00,1-2 Miles
39396,29396,Arturo,Zeng,6/1/1934 0:00,M,M,arturo24@adventure-works.com,30000,1,Bachelors,Skilled Manual,0,1,Kurfürstenstr 5054,11/7/2003 0:00,0-1 Miles
39397,29397,Walter,Ramos,5/14/1965 0:00,M,M,walter10@adventure-works.com,30000,2,Partial College,Clerical,1,1,"2408, rue Maillard",2/9/2003 0:00,0-1 Miles
39398,29398,Bruce,Suri,7/20/1965 0:00,S,M,bruce0@adventure-works.com,40000,0,Bachelors,Professional,0,0,Hansaallee 5989,10/13/2001 0:00,0-1 Miles
39399,29399,Janet,Gomez,2/3/1965 0:00,S,F,janet6@adventure-works.com,40000,0,Bachelors,Professional,1,0,Unter Linden 942,10/11/2001 0:00,0-1 Miles
39400,29400,Marvin,Browning,10/24/1965 0:00,M,M,marvin16@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,Buergermeister-ulrich-str 098,11/6/2001 0:00,0-1 Miles
39401,29401,Jésus,Gomez,11/1/1965 0:00,M,M,jésus2@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,6288 Augustine Dr.,7/26/2003 0:00,0-1 Miles
39402,29402,Damien,Andersen,4/21/1964 0:00,S,M,damien29@adventure-works.com,30000,2,Partial College,Clerical,0,2,"2, rue de Maubeuge",4/3/2004 0:00,0-1 Miles
39403,29403,Erik,Romero,7/5/1964 0:00,M,M,erik9@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,Krönerweg 7677,11/24/2001 0:00,0-1 Miles
39404,29404,Chloe,Ross,5/6/1963 0:00,S,F,chloe70@adventure-works.com,30000,3,Partial College,Clerical,0,0,"9402, rue Lauriston",2/6/2003 0:00,0-1 Miles
39405,29405,Meagan,Vance,12/23/1977 0:00,S,F,meagan4@adventure-works.com,20000,0,High School,Manual,0,1,"622, rue Villedo",2/14/2004 0:00,2-5 Miles
39406,29406,Melissa,Ward,9/25/1976 0:00,M,F,melissa34@adventure-works.com,10000,0,Partial High School,Manual,0,2,Kapellstr 4561,2/2/2004 0:00,0-1 Miles
39407,29407,Samantha,Smith,5/11/1976 0:00,M,F,samantha1@adventure-works.com,20000,4,High School,Manual,1,1,9021 Onley Dr,12/29/2003 0:00,0-1 Miles
39408,29408,Heather,Chen,8/24/1979 0:00,M,F,heather2@adventure-works.com,20000,4,High School,Manual,1,2,"135, boulevard du Montparnasse",2/1/2004 0:00,0-1 Miles
39409,29409,Kelsey,Pal,10/23/1979 0:00,S,F,kelsey12@adventure-works.com,30000,3,Partial College,Clerical,0,1,Holzstr 4222,10/14/2003 0:00,0-1 Miles
39410,29410,Lucas,Price,2/21/1979 0:00,S,M,lucas49@adventure-works.com,30000,3,Partial College,Clerical,1,1,Buergermeister-ulrich-str 44,11/28/2001 0:00,0-1 Miles
39411,29411,Cara,Lin,10/17/1963 0:00,M,F,cara4@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,8568 Rolando Ave.,8/18/2003 0:00,0-1 Miles
39412,29412,Melinda,Gutierrez,9/18/1962 0:00,M,F,melinda6@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,1,"555, quai Paul Doumer",2/10/2003 0:00,0-1 Miles
39413,29413,Arthur,Garcia,9/7/1978 0:00,M,M,arthur17@adventure-works.com,30000,3,Partial College,Clerical,1,2,"9, avenue du Président-Kennedy",6/16/2004 0:00,0-1 Miles
39414,29414,Lydia,Patel,8/25/1978 0:00,S,F,lydia2@adventure-works.com,30000,3,Partial College,Clerical,0,2,"87, rue de la Comédie",2/21/2003 0:00,0-1 Miles
39415,29415,Oscar,Flores,9/25/1977 0:00,S,M,oscar20@adventure-works.com,30000,0,Partial College,Clerical,1,1,"816, avenue des Champs-Elysées",2/3/2003 0:00,2-5 Miles
39416,29416,Pedro,Ramos,8/13/1975 0:00,S,M,pedro38@adventure-works.com,10000,0,Partial High School,Manual,0,2,9640 Alderwood Lane,1/15/2004 0:00,0-1 Miles
39417,29417,Kellie,Vazquez,3/2/1975 0:00,M,F,kellie13@adventure-works.com,10000,0,Partial High School,Manual,1,2,Heideweg 6457,1/11/2004 0:00,0-1 Miles
39418,29418,Lindsey,Sharma,10/21/1975 0:00,S,F,lindsey10@adventure-works.com,20000,0,High School,Manual,0,1,Zollstr 680,6/24/2004 0:00,5-10 Miles
39419,29419,Carrie,Vazquez,11/23/1976 0:00,S,F,carrie13@adventure-works.com,20000,0,High School,Manual,1,1,"570, rue de Fontfroide",4/9/2004 0:00,2-5 Miles
39420,29420,Linda,Travers,1/13/1976 0:00,M,F,linda27@adventure-works.com,20000,0,High School,Manual,0,1,"80, avenue des Champs-Elysées",3/19/2004 0:00,2-5 Miles
39421,29421,Blake,Williams,2/19/1976 0:00,S,M,blake1@adventure-works.com,20000,0,High School,Manual,0,1,"211bis, rue des Peupliers",6/4/2004 0:00,2-5 Miles
39422,29422,Ian,Adams,8/19/1976 0:00,S,M,ian30@adventure-works.com,20000,0,High School,Manual,1,1,7963 Elk Dr,4/16/2004 0:00,2-5 Miles
39423,29423,Tony,Luo,6/8/1976 0:00,S,M,tony9@adventure-works.com,20000,0,High School,Manual,0,1,"705, boulevard du Montparnasse",5/25/2004 0:00,2-5 Miles
39424,29424,Erik,Gill,8/5/1974 0:00,M,M,erik14@adventure-works.com,10000,0,Partial High School,Manual,1,2,Postfach 66 11 66,12/26/2003 0:00,0-1 Miles
39425,29425,Tommy,Xie,7/26/1974 0:00,S,M,tommy1@adventure-works.com,20000,0,Partial High School,Manual,0,2,6473 Clay Way,8/8/2003 0:00,0-1 Miles
39426,29426,Neil,Gomez,10/2/1974 0:00,S,M,neil2@adventure-works.com,20000,0,Partial High School,Manual,0,2,"21, impasse Ste-Madeleine",4/14/2004 0:00,0-1 Miles
39427,29427,Wesley,Chen,8/11/1974 0:00,S,M,wesley2@adventure-works.com,20000,0,Partial High School,Manual,0,2,"40, rue des Rosiers",11/18/2003 0:00,0-1 Miles
39428,29428,Kristopher,Perez,6/11/1974 0:00,M,M,kristopher20@adventure-works.com,20000,0,Partial High School,Manual,1,2,Altendorfer Straße 39,8/9/2003 0:00,1-2 Miles
39429,29429,Marie,Suarez,5/22/1975 0:00,S,F,marie43@adventure-works.com,30000,0,Partial College,Clerical,0,1,"6186, place du Tertre",6/14/2004 0:00,0-1 Miles
39430,29430,Donna,Goel,11/4/1975 0:00,S,F,donna17@adventure-works.com,30000,0,Partial College,Clerical,0,1,Galeriestr 6818,2/25/2004 0:00,0-1 Miles
39431,29431,Marie,Gutierrez,9/17/1975 0:00,M,F,marie34@adventure-works.com,40000,1,Bachelors,Skilled Manual,0,0,156 East Lake Court,9/8/2003 0:00,0-1 Miles
39432,29432,Gabrielle,Roberts,7/8/1975 0:00,M,F,gabrielle48@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,2657 Honey Trail Lane,10/9/2003 0:00,0-1 Miles
39433,29433,Thomas,King,2/14/1975 0:00,M,M,thomas55@adventure-works.com,40000,1,Bachelors,Skilled Manual,1,0,6557 Artnell Ct.,10/7/2003 0:00,1-2 Miles
39434,29434,Donna,Yuan,10/2/1962 0:00,M,F,donna6@adventure-works.com,10000,1,Bachelors,Manual,1,0,Potsdamer Straße 646,10/5/2003 0:00,0-1 Miles
39435,29435,Stanley,Rodriguez,11/11/1962 0:00,M,M,stanley21@adventure-works.com,10000,1,Bachelors,Manual,1,0,Zeiter Weg 2264,10/24/2003 0:00,0-1 Miles
39436,29436,Adriana,Raman,1/17/1961 0:00,S,F,adriana13@adventure-works.com,10000,1,Bachelors,Manual,0,0,Carlsplatz 4,11/1/2003 0:00,0-1 Miles
39437,29437,Haley,Bell,7/2/1962 0:00,S,F,haley5@adventure-works.com,20000,1,Graduate Degree,Clerical,0,0,"37, avenue de Norvege",3/30/2004 0:00,0-1 Miles
39438,29438,Terrance,Fernandez,7/18/1961 0:00,M,M,terrance13@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,Residenz Straße 944,11/12/2003 0:00,0-1 Miles
39439,29439,Laura,Zhu,10/16/1961 0:00,M,F,laura19@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,9621 Alamo Court,1/6/2004 0:00,0-1 Miles
39440,29440,Rafael,Cai,10/10/1961 0:00,S,M,rafael21@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,Hellweg 4754,6/5/2004 0:00,0-1 Miles
39441,29441,Adriana,Patel,8/4/1936 0:00,M,F,adriana3@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,Karl Liebknecht str 577,6/27/2004 0:00,0-1 Miles
39442,29442,Damien,Yuan,9/3/1958 0:00,S,M,damien24@adventure-works.com,10000,1,Bachelors,Manual,1,0,Hellweg 4644,10/21/2003 0:00,0-1 Miles
39443,29443,Gabriel,Phillips,8/28/1956 0:00,S,M,gabriel36@adventure-works.com,10000,2,Partial College,Manual,1,0,7669 Alpine Dr.,12/28/2003 0:00,0-1 Miles
39444,29444,Beth,Blanco,9/8/1956 0:00,M,F,beth18@adventure-works.com,20000,1,Bachelors,Clerical,1,0,7006 Royal Links Ct.,4/10/2004 0:00,0-1 Miles
39445,29445,Bonnie,Lal,9/27/1937 0:00,S,F,bonnie14@adventure-works.com,10000,2,Bachelors,Clerical,1,1,"539, avenue du Québec",3/10/2004 0:00,0-1 Miles
39446,29446,Jamie,Ma,4/16/1937 0:00,S,F,jamie19@adventure-works.com,20000,1,Graduate Degree,Clerical,0,0,Alderweg 4518,6/3/2004 0:00,0-1 Miles
39447,29447,Lindsay,Deng,5/25/1938 0:00,S,F,lindsay1@adventure-works.com,10000,2,Bachelors,Clerical,0,1,"3535, rue des Grands Champs",6/28/2004 0:00,2-5 Miles
39448,29448,Lindsey,Yuan,11/28/1941 0:00,S,F,lindsey7@adventure-works.com,20000,1,Partial College,Manual,1,0,Carlsplatz 123,11/1/2001 0:00,0-1 Miles
39449,29449,Laura,Chen,6/6/1941 0:00,S,F,laura9@adventure-works.com,30000,1,Bachelors,Clerical,1,0,Winter der Böck 254,11/13/2001 0:00,0-1 Miles
39450,29450,Bradley,Chande,11/7/1942 0:00,S,M,bradley17@adventure-works.com,10000,2,Partial College,Manual,1,1,"1, place de Brazaville",3/20/2003 0:00,1-2 Miles
39451,29451,Geoffrey,Lopez,9/23/1942 0:00,S,M,geoffrey14@adventure-works.com,10000,3,Partial College,Manual,0,1,"5911, rue des Ecoles",8/12/2003 0:00,2-5 Miles
39452,29452,Meredith,Romero,5/23/1979 0:00,S,F,meredith32@adventure-works.com,10000,0,Partial College,Manual,1,1,8335 West Hookston Road,2/11/2004 0:00,2-5 Miles
39453,29453,Victor,Vazquez,8/25/1980 0:00,M,M,victor15@adventure-works.com,20000,0,Bachelors,Clerical,1,0,9302 Blue Ridge,3/6/2004 0:00,0-1 Miles
39454,29454,Victoria,Bradley,1/24/1978 0:00,M,F,victoria31@adventure-works.com,10000,0,Partial College,Manual,1,1,1227 Wesley Court,3/17/2004 0:00,2-5 Miles
39455,29455,Dawn,Zeng,7/9/1978 0:00,M,F,dawn23@adventure-works.com,10000,0,Partial College,Manual,1,1,460 Skyline Dr,3/30/2004 0:00,2-5 Miles
39456,29456,Lindsay,She,6/27/1978 0:00,S,F,lindsay0@adventure-works.com,10000,0,Partial College,Manual,1,1,8241 Seawind Dr.,3/11/2004 0:00,2-5 Miles
39457,29457,Cynthia,Kapoor,7/28/1978 0:00,S,F,cynthia5@adventure-works.com,10000,0,Partial College,Manual,0,1,7045 Creekside Drive,3/15/2004 0:00,2-5 Miles
39458,29458,Danny,Moreno,2/24/1977 0:00,S,M,danny7@adventure-works.com,10000,0,High School,Manual,1,1,1170 Shaw Rd,3/17/2004 0:00,2-5 Miles
39459,29459,Marco,Malhotra,5/4/1977 0:00,S,M,marco5@adventure-works.com,10000,0,High School,Manual,0,1,8168 Eaker Way,3/22/2004 0:00,2-5 Miles
39460,29460,Andres,Chander,3/15/1977 0:00,M,M,andres13@adventure-works.com,10000,0,High School,Manual,0,2,6030 Double Court,3/9/2004 0:00,0-1 Miles
39461,29461,Colin,Xu,10/9/1977 0:00,M,M,colin28@adventure-works.com,10000,0,High School,Manual,1,2,1654 Bonari Court,4/21/2004 0:00,0-1 Miles
39462,29462,Clinton,Hernandez,7/22/1979 0:00,S,M,clinton0@adventure-works.com,20000,0,Bachelors,Clerical,1,0,1733 Thistle Circle,4/2/2004 0:00,0-1 Miles
39463,29463,Lucas,Gonzales,8/20/1978 0:00,S,M,lucas65@adventure-works.com,10000,1,High School,Manual,1,0,6908 Woodchuck Pl.,4/11/2004 0:00,2-5 Miles
39464,29464,Eugene,Gao,9/5/1977 0:00,S,M,eugene19@adventure-works.com,10000,1,High School,Manual,0,0,4581 Coldwater Drive,4/17/2004 0:00,1-2 Miles
